Day,Hour,Marginal Price (Pkr/Kwh)
17,20,26.2811
17,21,26.2811
17,22,26.2811
17,23,26.2811
18,0,29.42487
18,1,23.328012
18,2,26.2811
18,3,26.2811
18,4,26.617248
18,5,18.850623
18,6,19.074314
18,7,22.902751
18,8,11.9906
18,9,15.585771
18,10,23.328012
18,11,23.328012
18,12,5.565
18,13,23.328012
18,14,23.328012
18,15,21.53964
18,16,21.53964
18,17,26.2811
18,18,26.80913
18,19,27.011045
18,20,27.100635
18,21,27.086848
18,22,27.088099
18,23,26.7162
19,0,23.328012
19,1,22.902751
19,2,22.902751
19,3,26.495105
19,4,26.7162
19,5,26.7162
19,6,22.902751
19,7,22.902751
19,8,23.328012
19,9,22.902751
19,10,22.902751
19,11,10.117403
19,12,6.4456
19,13,6.4456
19,14,11.9906
19,15,11.9906
19,16,21.984614
19,17,26.7162
19,18,27.130073
19,19,27.098746
19,20,27.048015
19,21,27.008543
19,22,27.02233
19,23,27.038603
20,0,21.53964
20,1,21.53964
20,2,21.53964
20,3,27.578541
20,4,27.667051
20,5,21.53964
20,6,21.15133
20,7,21.15133
20,8,21.15133
20,9,21.421099
20,10,6.493
20,11,5.565
20,12,5.565
20,13,5.565
20,14,11.9906
20,15,11.9906
20,16,11.9906
20,17,26.7162
20,18,26.7162
20,19,26.824515
20,20,26.7162
20,21,26.7162
20,22,26.7162
20,23,28.975267
21,0,21.8151
21,1,21.421099
21,2,21.53964
21,3,26.839719
21,4,27.07181
21,5,27.086236
21,6,19.05948
21,7,11.9906
21,8,11.9906
21,9,10.566286
21,10,6.4456
21,11,5.565
21,12,5.565
21,13,5.565
21,14,5.565
21,15,5.565
21,16,11.9906
21,17,11.9906
21,18,27.763355
21,19,27.698295
21,20,27.292843
21,21,27.154507
21,22,27.103138
21,23,28.150644
22,0,21.8151
22,1,21.421099
22,2,21.421099
22,3,26.918183
22,4,27.004152
22,5,21.15133
22,6,11.9906
22,7,21.15133
22,8,19.448041
22,9,11.9906
22,10,10.032228
22,11,5.565
22,12,5.565
22,13,6.4456
22,14,11.9906
22,15,11.9906
22,16,21.984614
22,17,26.823798
22,18,27.212004
22,19,27.165154
22,20,27.140107
22,21,27.22671
22,22,26.7162
22,23,28.407165
23,0,21.8151
23,1,21.8151
23,2,26.505241
23,3,27.239733
23,4,27.083708
23,5,21.15133
23,6,11.9906
23,7,21.421099
23,8,11.9906
23,9,22.36602
23,10,22.36602
23,11,22.789805
23,12,22.789805
23,13,22.789805
23,14,22.789805
23,15,22.175317
23,16,21.984614
23,17,26.7162
23,18,26.7162
23,19,26.7162
23,20,26.7162
23,21,27.132575
23,22,26.691519
23,23,26.7162
24,0,21.8151
24,1,21.421099
24,2,21.421099
24,3,21.8151
24,4,26.7162
24,5,21.53964
24,6,21.15133
24,7,21.15133
24,8,21.58711
24,9,11.9906
24,10,11.9906
24,11,11.9906
24,12,11.9906
24,13,11.9906
24,14,14.993561
24,15,14.549751
24,16,21.58711
24,17,27.182081
24,18,27.149503
24,19,27.115673
24,20,27.09438
24,21,27.07181
24,22,26.7162
24,23,26.80913
25,0,26.7162
25,1,21.8151
25,2,21.421099
25,3,27.329755
25,4,26.7162
25,5,26.7162
25,6,21.15133
25,7,21.15133
25,8,14.441484
25,9,21.421099
25,10,21.58711
25,11,11.9906
25,12,14.635876
25,13,14.486079
25,14,21.421099
25,15,21.53964
25,16,22.05259
25,17,27.141358
25,18,27.064519
25,19,27.040083
25,20,27.014652
25,21,26.7162
25,22,26.7162
25,23,18.7
26,0,22.05259
26,1,21.15133
26,2,21.53964
26,3,26.45397
26,4,29.418705
26,5,22.05259
26,6,21.15133
26,7,21.53964
26,8,21.15133
26,9,21.8151
26,10,11.9906
26,11,11.9906
26,12,14.501751
26,13,14.524555
26,14,14.54174
26,15,21.58711
26,16,21.984614
26,17,21.984614
26,18,26.2811
26,19,26.45397
26,20,26.45397
26,21,26.45397
26,22,26.45397
26,23,26.45397
27,0,21.421099
27,1,21.8151
27,2,21.53964
27,3,27.4592
27,4,22.05259
27,5,21.53964
27,6,18.864138
27,7,14.448819
27,8,11.9906
27,9,11.9906
27,10,5.565
27,11,5.565
27,12,5.565
27,13,5.565
27,14,11.9906
27,15,14.517233
27,16,21.421099
27,17,26.7162
27,18,26.7162
27,19,21.8151
27,20,21.8151
27,21,22.05259
27,22,22.05259
27,23,26.2811
28,0,21.15133
28,1,21.15133
28,2,21.53964
28,3,22.05259
28,4,21.15133
28,5,19.241509
28,6,11.9906
28,7,19.961752
28,8,19.961752
28,9,19.961752
28,10,19.961752
28,11,5.565
28,12,5.565
28,13,5.565
28,14,5.565
28,15,19.961752
28,16,21.53964
28,17,22.05259
28,18,22.05259
28,19,22.05259
28,20,22.05259
28,21,22.05259
28,22,21.8151
28,23,22.05259
29,0,21.15133
29,1,18.973502
29,2,21.15133
29,3,21.15133
29,4,22.05259
29,5,11.9906
29,6,11.9906
29,7,11.946049
29,8,11.9906
29,9,11.9906
29,10,5.565
29,11,5.565
29,12,5.565
29,13,5.565
29,14,21.53964
29,15,21.566359
29,16,21.773873
29,17,21.53964
29,18,21.53964
29,19,21.53964
29,20,22.05259
29,21,22.05259
29,22,22.05259
29,23,22.05259
30,0,21.15133
30,1,19.006721
30,2,18.868002
30,3,21.15133
30,4,11.9906
30,5,5.565
30,6,5.565
30,7,5.565
30,8,5.565
30,9,5.565
30,10,23.853929
30,11,5.565
30,12,5.565
30,13,5.565
30,14,5.565
30,15,21.963425
30,16,22.789805
30,17,21.53964
30,18,21.53964
30,19,21.53964
30,20,21.53964
30,21,32.339387
30,22,32.339387
30,23,32.339387
31,0,18.7
31,1,18.7
31,2,18.7
31,3,18.7
31,4,18.7
31,5,18.7
31,6,19.324426
31,7,11.9906
31,8,11.9906
31,9,5.565
31,10,5.565
31,11,5.565
31,12,5.565
31,13,5.565
31,14,6.4456
31,15,10.04395
31,16,18.7
31,17,18.7
31,18,18.7
31,19,18.7
31,20,18.7
31,21,18.7
31,22,18.7
31,23,18.7
1,0,21.55447
1,1,22.391041
1,2,22.391041
1,3,21.55447
1,4,21.55447
1,5,21.55447
1,6,21.975722
1,7,22.391041
1,8,22.391041
1,9,3.07648
1,10,3.07648
1,11,3.07648
1,12,3.07648
1,13,3.07648
1,14,3.07648
1,15,3.07648
1,16,3.07648
1,17,6.4937
1,18,6.4937
1,19,14.950409
1,20,14.952305
1,21,14.953484
1,22,14.981915
1,23,21.16585
2,0,18.3435
2,1,18.3435
2,2,18.3435
2,3,18.3435
2,4,18.3435
2,5,18.3435
2,6,18.3435
2,7,6.4939
2,8,5.5759
2,9,3.07648
2,10,3.07648
2,11,3.07648
2,12,3.07648
2,13,3.07648
2,14,3.07648
2,15,3.07648
2,16,6.4456
2,17,6.4456
2,18,6.4456
2,19,11.9906
2,20,14.58064
2,21,14.557221
2,22,14.527191
2,23,18.3435
3,0,18.3435
3,1,18.3435
3,2,18.3435
3,3,18.3435
3,4,18.3435
3,5,18.3435
3,6,11.9906
3,7,6.4937
3,8,14.668602
3,9,6.4939
3,10,6.4456
3,11,6.4456
3,12,5.5759
3,13,5.5759
3,14,5.5759
3,15,5.5759
3,16,5.5759
3,17,11.9906
3,18,11.9906
3,19,6.4456
3,20,6.4456
3,21,6.4456
3,22,6.4456
3,23,18.877484
4,0,14.95515
4,1,11.9906
4,2,14.497582
4,3,14.49024
4,4,14.470234
4,5,11.9906
4,6,11.9906
4,7,5.5759
4,8,3.07648
4,9,3.07648
4,10,3.07648
4,11,3.07648
4,12,3.07648
4,13,12.145808
4,14,12.184741
4,15,10.512112
4,16,10.76097
4,17,18.3435
4,18,18.3435
4,19,18.3435
4,20,18.3435
4,21,18.3435
4,22,18.3435
4,23,18.3435
5,0,18.3435
5,1,18.3435
5,2,18.3435
5,3,18.3435
5,4,18.3435
5,5,18.3435
5,6,18.3435
5,7,18.3435
5,8,18.3435
5,9,11.9906
5,10,11.9906
5,11,11.649621
5,12,11.935435
5,13,11.9906
5,14,10.865933
5,15,14.634618
5,16,21.16585
5,17,21.16585
5,18,21.16585
5,19,21.16585
5,20,21.16585
5,21,26.29902
5,22,26.29902
5,23,26.29902
6,0,26.29902
6,1,26.29902
6,2,26.29902
6,3,26.29902
6,4,26.29902
6,5,26.6271
6,6,29.716178
6,7,21.830123
6,8,14.544339
6,9,11.9906
6,10,11.9906
6,11,5.5759
6,12,5.5759
6,13,11.9906
6,14,11.9906
6,15,21.999755
6,16,21.999755
6,17,26.706865
6,18,26.561131
6,19,26.7344
6,20,26.7344
6,21,32.686171
6,22,27.731664
6,23,32.686171
7,0,27.443351
7,1,27.119973
7,2,27.141281
7,3,27.163228
7,4,27.113713
7,5,27.114326
7,6,27.111823
7,7,22.06732
7,8,22.06732
7,9,21.830123
7,10,21.999755
7,11,14.634387
7,12,14.665379
7,13,14.680766
7,14,14.687891
7,15,27.259985
7,16,26.7344
7,17,26.7344
7,18,26.7344
7,19,27.204436
7,20,27.089359
7,21,27.066959
7,22,26.979474
7,23,26.827
8,0,26.966264
8,1,27.245676
8,2,27.188931
8,3,27.167622
8,4,27.150683
8,5,27.135635
8,6,26.7344
8,7,21.435807
8,8,21.830123
8,9,21.999755
8,10,21.975722
8,11,14.658268
8,12,14.680996
8,13,14.68422
8,14,21.788829
8,15,21.788829
8,16,26.7344
8,17,26.7344
8,18,26.7344
8,19,27.163209
8,20,27.080246
8,21,26.7344
8,22,21.999755
8,23,26.7344
9,0,22.06732
9,1,26.7344
9,2,22.06732
9,3,22.06732
9,4,22.06732
9,5,22.06732
9,6,26.7344
9,7,21.830123
9,8,21.830123
9,9,26.7344
9,10,21.999755
9,11,21.999755
9,12,21.601935
9,13,14.671122
9,14,26.7344
9,15,21.788829
9,16,26.7344
9,17,26.7344
9,18,30.62058
9,19,30.62058
9,20,30.62058
9,21,30.62058
9,22,31.8685
9,23,31.8685
10,0,31.8616
10,1,31.8616
10,2,27.155078
10,3,27.151322
10,4,27.098026
10,5,27.189569
10,6,27.145062
10,7,26.954046
10,8,26.7344
10,9,23.344094
10,10,22.06732
10,11,22.06732
10,12,22.06732
10,13,22.06732
10,14,22.06732
10,15,26.7344
10,16,26.7344
10,17,26.7344
10,18,26.7344
10,19,27.15279
10,20,27.070065
10,21,26.996808
10,22,26.7344
10,23,26.7344
11,0,26.7344
11,1,22.06732
11,2,22.06732
11,3,22.06732
11,4,6.4939
11,5,6.4939
11,6,18.701602
11,7,22.918496
11,8,22.918496
11,9,23.344094
11,10,23.344094
11,11,10.769277
11,12,6.4456
11,13,6.4456
11,14,6.4937
11,15,22.918496
11,16,26.7344
11,17,26.7344
11,18,22.06732
11,19,22.06732
11,20,22.06732
11,21,22.06732
11,22,22.06732
11,23,26.7344
12,0,26.7344
12,1,26.7344
12,2,26.7344
12,3,26.7344
12,4,26.7344
12,5,26.7344
12,6,26.7344
12,7,22.06732
12,8,22.06732
12,9,22.06732
12,10,21.915085
12,11,14.67355
12,12,9.762533
12,13,6.4939
12,14,22.06732
12,15,22.06732
12,16,23.344094
12,17,26.7344
12,18,26.7344
12,19,27.304593
12,20,27.072782
12,21,27.0493
12,22,30.62058
12,23,30.62058
13,0,30.62058
13,1,30.62058
13,2,30.62058
13,3,30.62058
13,4,30.62058
13,5,26.7344
13,6,28.564081
13,7,22.06732
13,8,22.06732
13,9,22.06732
13,10,18.429421
13,11,15.274331
13,12,15.274331
13,13,15.274331
13,14,22.06732
13,15,22.06732
13,16,26.7344
13,17,26.7344
13,18,26.7344
13,19,27.085404
13,20,27.073267
13,21,27.044636
13,22,27.045629
13,23,26.827
14,0,27.446554
14,1,27.656766
14,2,27.656766
14,3,22.06732
14,4,22.06732
14,5,22.06732
14,6,26.7344
14,7,22.06732
14,8,22.06732
14,9,22.918496
14,10,22.06732
14,11,21.920028
14,12,21.584907
14,13,22.06732
14,14,22.06732
14,15,26.7344
14,16,26.7344
14,17,26.7344
14,18,30.747092
14,19,30.726207
14,20,30.655172
14,21,31.64958
14,22,31.843455
14,23,33.705889
15,0,32.70329
15,1,32.70329
15,2,32.70329
15,3,32.70329
15,4,32.70329
15,5,32.70329
15,6,32.70329
15,7,31.974198
15,8,27.002866
15,9,27.070014
15,10,27.180484
15,11,26.7344
15,12,22.06732
15,13,22.06732
15,14,21.830123
15,15,26.7344
15,16,26.7344
15,17,32.761022
15,18,33.94012
15,19,33.89857
15,20,33.88388
15,21,33.889389
15,22,33.859106
15,23,33.839
16,0,33.839
16,1,33.839
16,2,33.839
16,3,33.839
16,4,33.839
16,5,33.839
16,6,33.839
16,7,31.8685
16,8,33.1226
16,9,31.8685
16,10,32.493459
16,11,28.0392
16,12,23.12645
16,13,23.12645
16,14,23.12645
16,15,32.847596
16,16,33.1226
16,17,23.12645
16,18,11.9906
16,19,11.061245
16,20,11.93553
16,21,11.138549
16,22,11.9906
16,23,23.12645
17,0,23.12645
17,1,23.12645
17,2,23.12645
17,3,23.12645
17,4,11.9906
17,5,23.12645
17,6,23.12645
17,7,23.12645
17,8,23.12645
17,9,23.12645
17,10,23.12645
17,11,23.12645
17,12,23.12645
17,13,23.12645
17,14,28.0392
17,15,28.0392
17,16,28.0392
17,17,28.0392
17,18,31.581028
17,19,31.877484
17,20,32.4862
17,21,32.4862
17,22,32.4862
17,23,32.4862
18,0,33.856698
18,1,32.4862
18,2,32.4862
18,3,32.4862
18,4,31.8685
18,5,32.792179
18,6,32.962642
18,7,32.962122
18,8,30.048859
18,9,28.0392
18,10,32.94666
18,11,31.8616
18,12,30.668044
18,13,30.82943
18,14,23.12645
18,15,28.0392
18,16,23.12645
18,17,23.12645
18,18,23.12645
18,19,28.488684
18,20,28.421798
18,21,23.12645
18,22,23.12645
18,23,29.070239
19,0,28.313796
19,1,24.499728
19,2,24.499728
19,3,28.0392
19,4,28.0392
19,5,28.0392
19,6,28.414978
19,7,23.12645
19,8,23.12645
19,9,23.12645
19,10,11.9906
19,11,11.9906
19,12,23.12645
19,13,23.12645
19,14,23.12645
19,15,23.12645
19,16,28.002393
19,17,28.0392
19,18,28.0392
19,19,28.0392
19,20,32.399069
19,21,32.031111
19,22,32.046751
19,23,32.4862
20,0,32.4862
20,1,32.4862
20,2,32.4862
20,3,32.4862
20,4,31.8616
20,5,28.2433
20,6,28.334135
20,7,23.12645
20,8,23.12645
20,9,18.774746
20,10,15.105273
20,11,15.105273
20,12,15.105273
20,13,15.105273
20,14,23.12645
20,15,23.12645
20,16,23.12645
20,17,23.12645
20,18,23.12645
20,19,23.12645
20,20,23.12645
20,21,28.0392
20,22,26.631956
20,23,28.0392
21,0,23.12645
21,1,23.12645
21,2,28.0392
21,3,23.12645
21,4,23.12645
21,5,23.12645
21,6,23.12645
21,7,23.12645
21,8,23.12645
21,9,18.4262
21,10,14.648818
21,11,14.39688
21,12,11.93553
21,13,11.93553
21,14,11.9906
21,15,23.12645
21,16,23.12645
21,17,27.842332
21,18,23.12645
21,19,31.8616
21,20,28.0392
21,21,28.0392
21,22,28.0392
21,23,29.758039
22,0,29.027082
22,1,28.758536
22,2,27.98039
22,3,23.12645
22,4,23.101187
22,5,22.516163
22,6,22.913971
22,7,23.12645
22,8,23.12645
22,9,23.12645
22,10,11.9906
22,11,18.57428
22,12,18.461648
22,13,23.12645
22,14,23.101187
22,15,22.62016
22,16,22.62016
22,17,22.62016
22,18,23.12645
22,19,23.034349
22,20,22.62016
22,21,22.62016
22,22,22.62016
22,23,23.12645
23,0,23.12645
23,1,23.12645
23,2,18.46917
23,3,19.076141
23,4,18.952538
23,5,19.227473
23,6,18.92229
23,7,18.371385
23,8,11.9906
23,9,14.39726
23,10,19.095276
23,11,14.915261
23,12,15.105273
23,13,15.105273
23,14,18.678319
23,15,22.89347
23,16,34.264559
23,17,23.12645
23,18,28.0392
23,19,23.12645
23,20,28.0392
23,21,28.237953
23,22,28.0392
23,23,28.553536
24,0,28.0392
24,1,28.0392
24,2,23.12645
24,3,23.12645
24,4,23.12645
24,5,23.12645
24,6,23.12645
24,7,23.12645
24,8,23.12645
24,9,23.12645
24,10,14.960085
24,11,14.79404
24,12,14.823703
24,13,14.837246
24,14,22.863809
24,15,22.863809
24,16,22.863809
24,17,28.0392
24,18,28.0392
24,19,28.0392
24,20,28.0392
24,21,28.0392
24,22,23.12645
24,23,28.0392
25,0,28.0392
25,1,28.0392
25,2,28.0392
25,3,22.909667
25,4,22.909667
25,5,22.909667
25,6,22.909667
25,7,22.493045
25,8,22.909667
25,9,22.667522
25,10,22.667522
25,11,11.9906
25,12,11.9906
25,13,11.9906
25,14,11.9906
25,15,22.863809
25,16,22.863809
25,17,22.667522
25,18,22.667522
25,19,22.667522
25,20,23.087825
25,21,27.866991
25,22,27.58304
25,23,29.858105
26,0,29.942578
26,1,29.942578
26,2,23.12645
26,3,23.12645
26,4,22.493045
26,5,22.493045
26,6,11.9906
26,7,10.782764
26,8,11.93553
26,9,11.9906
26,10,11.9906
26,11,11.9906
26,12,10.878142
26,13,11.857879
26,14,11.9906
26,15,22.863809
26,16,22.863809
26,17,22.863809
26,18,23.087825
26,19,23.087825
26,20,31.844695
26,21,30.947406
26,22,28.707918
26,23,28.463063
27,0,29.483348
27,1,28.272092
27,2,23.12645
27,3,23.091192
27,4,23.101187
27,5,23.588895
27,6,22.493045
27,7,11.9906
27,8,11.84776
27,9,11.93553
27,10,11.93553
27,11,11.834847
27,12,11.93553
27,13,11.93553
27,14,11.93553
27,15,10.474975
27,16,22.645712
27,17,22.667522
27,18,22.62016
27,19,22.667522
27,20,23.12645
27,21,23.12645
27,22,28.66316
27,23,31.148614
28,0,28.25934
28,1,28.539608
28,2,28.567875
28,3,28.262521
28,4,28.248567
28,5,29.466452
28,6,22.909667
28,7,22.493045
28,8,22.493045
28,9,23.087825
28,10,22.667522
28,11,11.9906
28,12,11.9906
28,13,11.9906
28,14,11.9906
28,15,28.481182
28,16,22.863809
28,17,28.010846
28,18,27.848557
28,19,28.42284
28,20,28.323446
28,21,28.443777
28,22,32.70329
28,23,31.8685
29,0,28.386537
29,1,28.620827
29,2,28.969573
29,3,23.031975
29,4,23.008301
29,5,23.015401
29,6,22.493045
29,7,22.863809
29,8,11.93553
29,9,11.93553
29,10,11.93553
29,11,11.93553
29,12,11.93553
29,13,11.93553
29,14,11.9906
29,15,22.863809
29,16,22.863809
29,17,22.863809
29,18,32.805787
29,19,32.857353
29,20,33.1226
29,21,33.1226
29,22,32.70329
29,23,32.972158
30,0,33.1226
30,1,23.12645
30,2,23.12645
30,3,22.493045
30,4,22.493045
30,5,23.12645
30,6,14.495056
30,7,11.9906
30,8,11.898717
30,9,11.93553
30,10,11.93553
30,11,11.93553
30,12,11.93553
30,13,11.93553
30,14,11.312246
30,15,11.9906
30,16,22.863809
30,17,22.863809
30,18,22.667522
30,19,22.667522
30,20,22.667522
30,21,22.667522
30,22,22.62016
30,23,30.82943
1,0,29.22924
1,1,23.15737
1,2,22.523901
1,3,23.084892
1,4,23.15737
1,5,22.895182
1,6,6.5025
1,7,6.5025
1,8,3.07648
1,9,3.07648
1,10,5.5853
1,11,5.5853
1,12,5.5853
1,13,14.812876
1,14,22.895182
1,15,22.895182
1,16,22.895182
1,17,28.0773
1,18,5.5853
1,19,5.5853
1,20,3.07648
1,21,3.07648
1,22,3.07648
1,23,22.65127
2,0,3.07648
2,1,3.07648
2,2,3.07648
2,3,3.07648
2,4,6.4575
2,5,3.07648
2,6,3.07648
2,7,3.07648
2,8,3.07648
2,9,6.4575
2,10,17.999902
2,11,17.999902
2,12,17.999902
2,13,17.672692
2,14,17.499061
2,15,17.02732
2,16,22.676782
2,17,22.676782
2,18,23.13706
2,19,23.144191
2,20,23.141814
2,21,22.45795
2,22,29.983802
2,23,24.625677
3,0,26.877159
3,1,22.65127
3,2,22.65127
3,3,22.65127
3,4,22.65127
3,5,24.669499
3,6,22.523901
3,7,6.5025
3,8,6.5025
3,9,6.4575
3,10,6.5025
3,11,6.5025
3,12,6.5025
3,13,6.5025
3,14,6.4575
3,15,14.723691
3,16,14.732468
3,17,22.895182
3,18,9.941591
3,19,6.5025
3,20,23.154075
3,21,23.091743
3,22,14.588728
3,23,23.15737
4,0,15.092246
4,1,14.57435
4,2,14.55771
4,3,14.551959
4,4,14.571052
4,5,14.555652
4,6,14.554426
4,7,11.9906
4,8,11.247486
4,9,14.607618
4,10,9.77386
4,11,5.5853
4,12,5.5853
4,13,10.240394
4,14,22.698622
4,15,22.698622
4,16,22.698622
4,17,6.4575
4,18,3.07648
4,19,5.5853
4,20,5.2418
4,21,6.4575
4,22,23.318767
4,23,22.65127
5,0,23.292067
5,1,23.091743
5,2,23.292067
5,3,23.287621
5,4,23.292067
5,5,23.74736
5,6,22.65127
5,7,24.597524
5,8,23.091743
5,9,15.017699
5,10,15.012697
5,11,5.5853
5,12,5.5853
5,13,5.2418
5,14,11.9906
5,15,22.698622
5,16,22.523901
5,17,22.523901
5,18,22.523901
5,19,22.523901
5,20,22.65127
5,21,23.15737
5,22,23.15737
5,23,23.15737
6,0,23.15737
6,1,23.15737
6,2,22.65127
6,3,22.65127
6,4,22.65127
6,5,22.65127
6,6,22.65127
6,7,22.523901
6,8,22.523901
6,9,22.523901
6,10,6.4575
6,11,6.4575
6,12,5.2418
6,13,5.5853
6,14,6.4575
6,15,22.523901
6,16,22.698622
6,17,22.523901
6,18,14.60988
6,19,14.585635
6,20,22.523901
6,21,27.63383
6,22,27.63383
6,23,27.63383
7,0,23.15737
7,1,14.64744
7,2,22.523901
7,3,14.64466
7,4,22.523901
7,5,22.523901
7,6,22.523901
7,7,27.63383
7,8,27.63383
7,9,27.63383
7,10,27.63383
7,11,6.4575
7,12,6.4575
7,13,5.5853
7,14,22.698622
7,15,22.698622
7,16,22.698622
7,17,27.853204
7,18,27.63383
7,19,27.63383
7,20,28.0773
7,21,22.523901
7,22,22.523901
7,23,28.0773
8,0,22.523901
8,1,23.15737
8,2,22.523901
8,3,22.65127
8,4,22.523901
8,5,23.15737
8,6,23.15737
8,7,22.523901
8,8,22.523901
8,9,12.977986
8,10,12.977986
8,11,12.977986
8,12,3.07648
8,13,3.07648
8,14,5.2418
8,15,14.712829
8,16,5.5853
8,17,3.07648
8,18,3.07648
8,19,3.07648
8,20,3.07648
8,21,3.07648
8,22,3.07648
8,23,22.65127
9,0,3.07648
9,1,22.23998
9,2,22.23998
9,3,22.23998
9,4,22.23998
9,5,5.5853
9,6,22.23998
9,7,5.5853
9,8,3.07648
9,9,3.07648
9,10,5.5853
9,11,5.5853
9,12,5.5853
9,13,3.07648
9,14,3.07648
9,15,5.5853
9,16,6.4575
9,17,12.977986
9,18,12.977986
9,19,12.977986
9,20,16.8093
9,21,16.8093
9,22,16.8093
9,23,16.8093
10,0,22.65127
10,1,22.65127
10,2,16.8093
10,3,16.8093
10,4,11.9906
10,5,11.9906
10,6,11.9906
10,7,6.4575
10,8,5.5853
10,9,5.5853
10,10,6.4575
10,11,6.4575
10,12,5.5853
10,13,5.5853
10,14,5.5853
10,15,6.4575
10,16,5.5853
10,17,5.5853
10,18,6.4575
10,19,14.680707
10,20,14.63576
10,21,16.8093
10,22,16.8093
10,23,16.8093
11,0,16.8093
11,1,16.8093
11,2,16.8093
11,3,16.8093
11,4,16.8093
11,5,16.8093
11,6,14.574146
11,7,5.5853
11,8,5.2418
11,9,3.07648
11,10,3.07648
11,11,3.07648
11,12,3.07648
11,13,3.07648
11,14,3.07648
11,15,3.07648
11,16,5.2418
11,17,3.07648
11,18,3.07648
11,19,3.07648
11,20,3.07648
11,21,5.5853
11,22,3.07648
11,23,16.8093
12,0,6.4575
12,1,10.182255
12,2,13.4594
12,3,11.9906
12,4,11.9906
12,5,11.9906
12,6,16.8093
12,7,9.764614
12,8,3.07648
12,9,3.07648
12,10,3.07648
12,11,3.07648
12,12,3.07648
12,13,5.5853
12,14,9.814623
12,15,16.8093
12,16,16.8093
12,17,16.8093
12,18,16.8093
12,19,16.8093
12,20,16.8093
12,21,16.8093
12,22,16.8093
12,23,16.8093
13,0,16.8093
13,1,16.8093
13,2,16.8093
13,3,16.8093
13,4,16.8093
13,5,16.8093
13,6,16.8093
13,7,16.8093
13,8,14.598173
13,9,11.9906
13,10,11.967169
13,11,11.9906
13,12,11.9906
13,13,14.678636
13,14,22.698622
13,15,22.698622
13,16,14.7327
13,17,14.721606
13,18,13.4594
13,19,22.698622
13,20,22.523901
13,21,22.523901
13,22,22.523901
13,23,22.65127
14,0,22.523901
14,1,22.523901
14,2,22.523901
14,3,22.523901
14,4,22.523901
14,5,22.523901
14,6,22.698622
14,7,11.9906
14,8,11.9906
14,9,11.9906
14,10,14.647208
14,11,22.698622
14,12,22.698622
14,13,14.709368
14,14,14.7327
14,15,22.698622
14,16,22.895182
14,17,22.698622
14,18,22.698622
14,19,22.698622
14,20,22.523901
14,21,22.523901
14,22,22.523901
14,23,27.63383
15,0,22.523901
15,1,22.523901
15,2,22.523901
15,3,22.65127
15,4,22.65127
15,5,22.523901
15,6,14.937686
15,7,14.61172
15,8,6.5025
15,9,11.9906
15,10,14.642357
15,11,14.673784
15,12,14.688571
15,13,14.713988
15,14,22.698622
15,15,22.895182
15,16,22.895182
15,17,22.895182
15,18,22.698622
15,19,22.698622
15,20,22.698622
15,21,22.698622
15,22,28.0773
15,23,28.0773
16,0,24.7582
16,1,24.7582
16,2,24.7582
16,3,24.7582
16,4,24.7582
16,5,24.7582
16,6,20.002285
16,7,14.586699
16,8,13.0229
16,9,14.609704
16,10,20.002285
16,11,14.644825
16,12,12.4594
16,13,13.952552
16,14,11.9709
16,15,11.9709
16,16,20.156996
16,17,20.156996
16,18,20.156996
16,19,20.156996
16,20,20.156996
16,21,20.156996
16,22,20.156996
16,23,24.7582
17,0,20.002285
17,1,20.002285
17,2,20.002285
17,3,14.595122
17,4,14.568832
17,5,14.804033
17,6,12.4594
17,7,12.4594
17,8,12.4594
17,9,12.4594
17,10,12.4594
17,11,12.4594
17,12,12.4594
17,13,12.4594
17,14,12.4594
17,15,20.156996
17,16,20.156996
17,17,20.156996
17,18,20.156996
17,19,20.156996
17,20,20.156996
17,21,20.156996
17,22,14.624286
17,23,24.7582
18,0,24.7582
18,1,24.7582
18,2,24.7582
18,3,20.002285
18,4,20.002285
18,5,14.561446
18,6,12.4594
18,7,6.5036
18,8,5.2418
18,9,5.2418
18,10,5.5892
18,11,5.5892
18,12,5.5892
18,13,5.5892
18,14,11.9709
18,15,14.716224
18,16,14.720844
18,17,5.5892
18,18,5.2418
18,19,5.2418
18,20,11.9709
18,21,14.660307
18,22,20.002285
18,23,24.80705
19,0,12.4594
19,1,12.4594
19,2,15.007301
19,3,10.821284
19,4,6.502
19,5,11.9709
19,6,5.2418
19,7,5.2418
19,8,5.5892
19,9,5.5892
19,10,5.5892
19,11,5.5892
19,12,5.5892
19,13,5.5892
19,14,12.4594
19,15,12.4594
19,16,14.886062
19,17,14.757355
19,18,14.715993
19,19,14.714616
19,20,24.7582
19,21,25.518054
19,22,24.7582
19,23,31.991076
20,0,31.2662
20,1,31.2662
20,2,25.097621
20,3,24.625631
20,4,14.592655
20,5,24.7582
20,6,25.182859
20,7,11.9709
20,8,11.9709
20,9,14.614024
20,10,14.634154
20,11,14.656845
20,12,14.685029
20,13,14.698439
20,14,14.719468
20,15,20.156996
20,16,20.156996
20,17,14.740497
20,18,11.9709
20,19,14.73356
20,20,14.684347
20,21,20.156996
20,22,20.002285
20,23,25.821262
21,0,25.231133
21,1,25.102012
21,2,25.087338
21,3,25.09793
21,4,25.083257
21,5,11.9709
21,6,5.5892
21,7,5.5892
21,8,5.5892
21,9,5.5892
21,10,5.5892
21,11,11.029814
21,12,20.331046
21,13,20.156996
21,14,20.137658
21,15,20.45233
21,16,20.331046
21,17,20.156996
21,18,14.721308
